A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
09805;52;5242;49;09805-1;1;33;1990-11-21;99999;;2;2;99999;8;99999;1;1;09805-2;4;1;99999;2;1;09805-2;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;3;4;40;2;1;2;21;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;800;812,7947841;0;0;44;800,0;812,7947841;0,984258285;1;2;2;5;13,70419606;2024-03-11 14:29:00;52;5242;49;2;2;4;1;1;2;;2;1;;;1;1;2;2;4;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;6;4;800;812.794784051911;200.0;203.198696012978;0,984258284744242;23,4277408452712;5242
09805;52;5242;49;09805-2;2;24;99999;99999;24;1;1;99999;10;99999;2;;99999;2;1;99999;2;1;09805-1;2;4;4;4;4;4;76;29;76291733;;;6;6;7629;76291733;7652;5242;2;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;0;0,0;0;0,984258285;1;2;2;5;15,18511722;2024-03-11 14:29:00;52;5242;49;2;2;4;1;1;2;;2;1;;;1;1;2;2;4;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;6;4;800;812.794784051911;200.0;203.198696012978;0,984258284744242;23,4277408452712;5242
09805;52;5242;49;09805-3;3;12;99999;99999;12;1;;99999;;99999;5;;99999;4;1;99999;;;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;1;;1;1;2;40;2;1;2;2;2;2;2;2;2;;2;2;4;6;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;0;0,0;0;0,984258285;;;;2;14,52523764;2024-03-11 14:29:00;52;5242;49;2;2;4;1;1;2;;2;1;;;1;1;2;2;4;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;6;4;800;812.794784051911;200.0;203.198696012978;0,984258284744242;23,4277408452712;5242
09805;52;5242;49;09805-4;4;1;99999;99999;1;2;;99999;;99999;4;;99999;4;1;99999;;;99999;;;;;;;76;52;76520110;2;2;;;;;;;;;;0;0;0;0;2;;;;;1;1;4;40;2;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;0,984258285;;;;8;25,14828475;2024-03-11 14:29:00;52;5242;49;2;2;4;1;1;2;;2;1;;;1;1;2;2;4;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;6;4;800;812.794784051911;200.0;203.198696012978;0,984258284744242;23,4277408452712;5242
09832;52;5242;49;09832-1;1;24;99999;99999;24;1;1;99999;5;99999;1;1;09832-2;1;1;99999;2;1;09832-2;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;6;0;;1;40;2;1;2;2;2;2;2;;2;1;7;;2;1;;1;6000;6000;0;0;;99999;;99999;5;;99999;1;1;2;2;5;15,18511722;2024-07-13 12:43:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;1;1;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;2;2;2;2;2;1;1;1;1;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;1;2;0;1;2;;2;;;40;59;40;59;1;0;1;0;0;2;;;;;;;;4;3;;;;;1,0;23,4277408452712;5242
09832;52;5242;49;09832-2;2;20;99999;99999;20;2;2;99999;5;99999;2;;99999;4;1;99999;2;1;09832-1;1;3;4;4;4;4;76;52;;2;2;;;;;;5242;;2;;1;0;0;1;1;1;1;1;2;2;;;;2;1;1;;1;1;;2;3;3;56;;;;;;;;;;;;;9;;2;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;50;0,0;0;1;1;2;2;6;15,85490611;2024-07-13 12:43:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;1;1;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;2;2;2;2;2;1;1;1;1;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;1;2;0;1;2;;2;;;40;59;40;59;1;0;1;0;0;2;;;;;;;;4;3;;;;;1,0;23,4277408452712;5242
09832;52;5242;49;09832-3;3;4;99999;99999;4;2;;99999;;99999;4;;99999;1;1;99999;;;99999;;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;0;0;0;0;1;2;1;1;2;1;1;4;53;2;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;8;25,14828475;2024-07-13 12:43:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;1;1;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;2;2;2;2;2;2;2;1;1;1;1;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;1;2;0;1;2;;2;;;40;59;40;59;1;0;1;0;0;2;;;;;;;;4;3;;;;;1,0;23,4277408452712;5242
09839;52;5242;49;09839-1;1;22;99999;99999;22;2;2;99999;5;99999;1;1;09839-2;4;5;99999;1;2;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;1;1;19;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;750;750;0;0;14;750,0;750;1;1;2;2;5;15,85490611;2024-07-13 15:15:00;52;5242;49;0;3;3;1;1;2;;2;3;;600;;1;2;2;5;2;1;1;1;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;1;1;2;3;1;2;2;2;2;1;1;1;1;2;1;1;1;2;;1;1;;;1;1;1;2;2;1;0;0;1;0;1;0;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;5;7;750;750.0;250.0;250.0;1,0;23,4277408452712;5242
09839;52;5242;49;09839-2;2;49;99999;99999;49;1;1;99999;5;99999;8;;99999;4;5;99999;2;2;99999;2;4;4;4;4;4;76;29;76291460;;;33;33;;;7652;5242;8;2;;1;0;0;1;1;2;1;2;2;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;5;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;0;0,0;0;1;1;2;2;2;12,11562745;2024-07-13 15:15:00;52;5242;49;0;3;3;1;1;2;;2;3;;600;;1;2;2;5;2;1;1;1;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;1;1;2;3;1;2;2;2;2;1;1;1;1;2;1;1;1;2;;1;1;;;1;1;1;2;2;1;0;0;1;0;1;0;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;5;7;750;750.0;250.0;250.0;1,0;23,4277408452712;5242
09839;52;5242;49;09839-3;3;47;99999;99999;47;2;2;99999;5;99999;8;;99999;4;5;99999;2;2;99999;2;2;3;3;4;3;76;29;76291850;;;35;35;;;7652;5242;8;2;;1;0;1;0;1;2;1;2;2;1;1;1;53;2;1;5;19;2;2;1;;;;;;;;;;;;;;;;;;;;;8;1;9;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;40;0,0;0;1;1;2;2;3;11,62445336;2024-07-13 15:15:00;52;5242;49;0;3;3;1;1;2;;2;3;;600;;1;2;2;5;2;1;1;1;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;1;1;2;3;1;2;2;2;2;1;1;1;1;2;1;1;1;2;;1;1;;;1;1;1;2;2;1;0;0;1;0;1;0;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;1;1;2;2;2;2;;;5;7;750;750.0;250.0;250.0;1,0;23,4277408452712;5242
09864;52;5242;49;09864-1;1;38;99999;99999;38;2;2;99999;5;99999;1;1;09864-2;4;4;99999;1;1;09864-2;2;3;4;4;4;4;76;13;76130100;;;;12;7652;;7652;5242;1;2;;1;0;0;1;1;1;1;1;2;1;1;1;40;2;1;2;30;1;2;1;;;;;;;;;;;;;;;;;;;;;14;2;1;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;60;0,0;0;1;1;2;2;6;15,77401373;2024-07-09 12:44:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;2;6;2;2;1;1;1;2;;;;;;;2;2;;;;;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;2;2;1;2;2;2;2;1;1;2;2;2;1;2;;1;1;1;3;;;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;3;2;;2;;;40;59;59;59;1;1;1;0;0;2;;;;;;;;6;6;;;;;1,0;23,4277408452712;5242
09864;52;5242;49;09864-2;2;39;99999;99999;39;1;1;99999;5;99999;2;;99999;1;4;99999;1;1;09864-1;1;4;4;2;4;4;76;52;76520030;2;1;;;;;;5242;1;2;;1;0;0;1;1;2;1;2;2;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;7;2;2;2;;99999;2;;99999;1;2;0;48;1;40;2;1;2;2;2;2;2;;2;2;3;;;;1;1;;99999;;99999;;99999;0;0;28;;99999;1;1;2;2;2;16,69177453;2024-07-09 12:44:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;2;6;2;2;1;1;1;2;;;;;;;2;2;;;;;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;2;2;1;2;2;2;2;1;1;2;2;2;1;2;;1;1;1;3;;;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;3;2;;2;;;40;59;59;59;1;1;1;0;0;2;;;;;;;;6;6;;;;;1,0;23,4277408452712;5242
09875;52;5242;49;09875-1;1;38;99999;99999;38;2;2;99999;5;99999;1;1;09875-4;4;1;99999;2;1;09875-4;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;1;1;2;2;2;;;;1;1;2;17;1;2;1;;;;;;;;;;;;;;;;;;;;;14;1;3;2;2;2;;99999;2;;99999;1;5;0;44;1;40;2;2;2;2;1;2;2;;5;1;3;;;;1;1;2000;2031,98696;0;0;;99999;;99999;0;;99999;0,984258285;1;2;2;7;15,77401373;2024-03-24 11:06:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;7;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;3;1;2;4;2;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;2;;;1;1;1;2;1;1;0;0;1;0;0;1;0;0;2;3;0;0;2;;2;;;40;40;40;59;1;0;4;5;0;2;;;;;;;;4;4;;;;;0,984258284744242;23,4277408452712;5242
09875;52;5242;49;09875-2;2;20;99999;99999;20;1;1;99999;6;99999;4;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;1;1;1;1;2;;;;2;;;;1;1;;2;1;3;53;1;2;2;2;2;2;2;2;2;;1;5;9;2;2;;;;;1;1;2;;99999;2;;99999;1;10;0;40;1;40;2;2;2;2;2;2;1;;7;1;7;;2;2;;1;900;914,3941321;0;0;;99999;;99999;14;;99999;0,984258285;1;1;1;6;15,18511722;2024-03-24 11:06:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;7;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;3;1;2;4;2;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;2;;;1;1;1;2;1;1;0;0;1;0;0;1;0;0;2;3;0;0;2;;2;;;40;40;40;59;1;0;4;5;0;2;;;;;;;;4;4;;;;;0,984258284744242;23,4277408452712;5242
09875;52;5242;49;09875-3;3;19;99999;99999;19;2;2;99999;5;99999;4;;99999;1;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;1;1;1;2;2;;;;2;2;;;1;1;;2;1;3;53;1;2;2;2;2;2;2;2;2;;1;5;9;2;2;;;;;2;2;2;;99999;2;;99999;1;1;3;20;1;40;2;2;2;2;2;1;2;;6;1;5;;;;;1;980;995,6736105;0;0;;99999;;99999;20;;99999;0,984258285;1;2;2;6;15,1796306;2024-03-24 11:06:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;7;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;3;1;2;4;2;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;2;;;1;1;1;2;1;1;0;0;1;0;0;1;0;0;2;3;0;0;2;;2;;;40;40;40;59;1;0;4;5;0;2;;;;;;;;4;4;;;;;0,984258284744242;23,4277408452712;5242
09875;52;5242;49;09875-4;4;50;99999;99999;50;1;1;99999;5;99999;2;;99999;1;1;99999;2;1;09875-1;1;4;4;4;4;4;76;52;76520030;1;;48;48;;;7652;5242;1;2;;1;0;1;0;1;2;1;1;2;1;1;4;53;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;1;9;2;2;2;;99999;2;;99999;1;5;0;50;1;40;2;1;2;2;2;2;2;;2;1;7;;1;1;;1;;99999;0;0;;99999;;99999;1;;99999;0,984258285;1;2;2;3;10,8465123;2024-03-24 11:06:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;7;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;3;1;2;4;2;1;1;2;1;1;2;1;1;2;2;1;1;1;1;1;2;;;1;1;1;2;1;1;0;0;1;0;0;1;0;0;2;3;0;0;2;;2;;;40;40;40;59;1;0;4;5;0;2;;;;;;;;4;4;;;;;0,984258284744242;23,4277408452712;5242
09876;52;5242;49;09876-1;1;78;99999;99999;78;2;2;99999;8;99999;1;1;09876-2;4;1;99999;5;2;99999;2;3;4;2;4;3;76;29;76292810;;;60;40;7652;;7652;5242;1;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;1;5;24;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;1412;1434,582794;1;1412;101598,332;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;0;0;;99999;;;99999;0,984258285;1;2;2;8;10,16547551;2024-03-20 08:51:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;1;1;2;;;;;;;2;1;0;1;0;0;1;1;2;2;;;;;1;2;2;;;;;;;1;3;2;;;1;2;1;2;2;1;2;2;2;2;2;2;;1;1;2;;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;1;0;1;0;0;1;2;1;2;2;2;;;6;2;;;;;0,984258284744242;23,4277408452712;5242
09876;52;5242;49;09876-2;2;50;99999;99999;50;1;1;99999;10;99999;5;;99999;4;1;99999;1;3;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;1;0;;;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;99999;2;;99999;1;5;0;;1;57;2;1;2;2;2;2;2;;2;;7;;2;2;;2;;99999;0;0;;99999;;99999;;;99999;0,984258285;1;2;2;8;10,8465123;2024-03-20 08:51:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;1;1;2;;;;;;;2;1;0;1;0;0;1;1;2;2;;;;;1;2;2;;;;;;;1;3;2;;;1;2;1;2;2;1;2;2;2;2;2;2;;1;1;2;;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;1;0;1;0;0;1;2;1;2;2;2;;;6;2;;;;;0,984258284744242;23,4277408452712;5242
09898;52;5242;49;09898-1;1;50;99999;99999;50;2;2;99999;5;99999;1;1;09898-2;1;1;99999;2;1;09898-2;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;1;2;21;1;2;1;;;;;;;;;;;;;;;;;;;;;9;2;3;2;2;2;;99999;2;;99999;1;4;0;42;1;40;2;2;2;2;2;1;2;;6;1;4;;;;1;1;1412;1412;0;0;;99999;;99999;10;;99999;1;1;2;2;4;15,95959036;2024-07-16 14:56:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;3;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;;;1;1;1;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;2;;;;;;;;5;3;;;;;1,0;23,4277408452712;5242
09898;52;5242;49;09898-2;2;53;99999;99999;53;1;1;99999;5;99999;2;;99999;1;1;99999;2;1;09898-1;1;4;4;4;4;4;76;52;;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;3;8;;1;58;2;2;1;2;2;2;2;;3;;3;;;;1;1;2800;2800;0;0;;99999;;99999;0;;99999;1;1;2;2;5;10,8465123;2024-07-16 14:56:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;3;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;;;1;1;1;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;2;;;;;;;;5;3;;;;;1,0;23,4277408452712;5242
09898;52;5242;49;09898-3;3;23;99999;99999;23;1;1;99999;5;99999;4;;99999;1;1;99999;1;3;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;1;1;1;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;4;0;;1;40;2;2;1;2;2;2;2;;3;2;3;;;;1;1;2000;2000;0;0;;99999;;99999;10;;99999;1;1;2;2;5;15,18511722;2024-07-16 14:56:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;3;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;;;1;1;1;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;40;59;59;59;1;0;1;0;0;2;;;;;;;;5;3;;;;;1,0;23,4277408452712;5242
09909;52;5242;49;09909-1;1;46;99999;99999;46;1;1;99999;5;99999;1;;99999;5;2;99999;1;3;99999;1;4;3;4;4;4;76;22;76221100;;;40;40;;;7652;5242;1;;;1;0;0;1;1;2;1;2;2;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;600;604,207344;0;0;3;600,0;604,207344;0,993036589;1;2;2;5;12,11562745;2024-05-28 13:44:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;1;2;2;5;3;1;1;1;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;4;1;2;3;1;2;2;2;2;1;1;2;2;1;1;2;;2;;1;1;;;2;1;1;1;1;;;;;;;;;;1;1;0;1;2;;2;;;40;59;40;40;1;0;1;0;0;1;1;2;2;2;2;;;6;1;600;604.207344;600.0;604.207344;0,993036589108391;23,4277408452712;5242
09928;52;5242;49;09928-1;1;53;99999;99999;53;1;1;99999;5;99999;1;1;09928-2;4;1;99999;2;1;09928-2;1;4;4;4;4;4;76;41;76411520;;;30;30;;;7652;5242;8;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;4;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;7;;99999;0,996412914;1;2;2;2;10,8465123;2024-06-06 12:59:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;2;2;4;5;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;2;;;1;2;2;1;1;2;2;2;2;2;2;1;1;2;;1;2;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;1;2;;2;;;12;59;59;59;1;1;2;2;3;1;1;2;2;2;2;;;6;4;;;;;0,996412913511359;23,4277408452712;5242
09928;52;5242;49;09928-2;2;50;99999;99999;50;2;2;99999;5;99999;2;;99999;2;1;99999;2;1;09928-1;1;4;4;4;4;4;76;17;;;;30;30;;;7652;5242;8;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;1;6;14;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;1;0;40;1;40;2;2;2;2;2;2;1;;7;1;3;;;;2;2;;99999;;99999;;99999;0;0;7;;99999;0,996412914;1;2;2;5;15,95959036;2024-06-06 12:59:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;2;2;4;5;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;2;;;1;2;2;1;1;2;2;2;2;2;2;1;1;2;;1;2;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;1;2;;2;;;12;59;59;59;1;1;2;2;3;1;1;2;2;2;2;;;6;4;;;;;0,996412913511359;23,4277408452712;5242
09928;52;5242;49;09928-3;3;18;99999;99999;18;2;2;99999;5;99999;4;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;1;42;2;1;2;2;2;2;2;2;2;;2;2;5;3;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;7;0,0;0;0,996412914;1;2;2;4;15,1796306;2024-06-06 12:59:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;2;2;4;5;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;2;;;1;2;2;1;1;2;2;2;2;2;2;1;1;2;;1;2;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;1;2;;2;;;12;59;59;59;1;1;2;2;3;1;1;2;2;2;2;;;6;4;;;;;0,996412913511359;23,4277408452712;5242
